Fuel Type Code,Station Name,Street Address,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Access Code,Access Detail Code,Federal Agency Code,Facility Type,EV Pricing,EV On-Site Renewable Source,Restricted Access,Maximum Vehicle Class,EV Workplace Charging
ELEC,The Summit 999,999 Green St,San Francisco,CA,"94133",,,E,,Private,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,"2",,,AMPUP,https://ampup.io/,200-9,"37.8","-122.42",,"319504",2023/11/10 16:51:49,P,,,2023/08/04,,,,,J1772,US,private,,,,Pricing unknown,,,LD,false
ELEC,Hyatt at Fisherman's Wharf,555 N Point St,San Francisco,CA,"94133",,415-563-1234,E,,Public,"24 hours daily; pay lot; see valet for access",,,,,,"1",,,Non-Networked,,GPS,"37.80619","-122.4152",2023/05/03,"7280",2023/05/03 20:36:28,P,,,1998/07/01,,,,,J1772,US,public,,,HOTEL,,,false,LD,false
ELEC,Beach & Hyde Garage,655 Beach St,San Francisco,CA,"94109",,415-447-0232,E,,Public,"24 hours daily; pay lot",,,,,,"5",,,Non-Networked,,200-8,"37.806798","-122.419488",2023/09/14,"38518",2023/09/14 14:01:49,P,,,2011/02/01,,,,,J1772,US,public,,,PAY_GARAGE,Free,,false,LD,false
ELEC,Anchorage Garage - 500 Beach,500 Beach Street,San Francisco,CA,"94133",,888-998-2546,E,,Public,24 hours daily,,,,,,"2",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.80748","-122.4178309",2023/12/03,"95223",2023/12/03 00:03:21,,,,2014/08/28,,,,,J1772,US,public,,,,Free,,,,false
ELEC,FAAO CHARGE STATION 2,655 Beach street,San Francisco,CA,"94109",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.806522","-122.41977",2023/12/03,"158821",2023/12/03 00:24:27,,,,2020/06/12,,,,,J1772,US,public,,,,,,,,false
ELEC,FAAO CHARGE STATION 3,655 Beach street,San Francisco,CA,"94109",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.806466","-122.419826",2023/12/03,"176159",2023/12/03 00:24:22,,,,2021/01/27,,,,,J1772,US,public,,,,,,,,false
ELEC,FAAO CHARGE STATION 1,655 Beach street,San Francisco,CA,"94109",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.80648","-122.419812",2023/12/03,"176160",2023/12/03 00:24:14,,,,2021/01/27,,,,,J1772,US,public,,,,,,,,false
ELEC,Greenwich Street Properties,1275 Greenwich Street,San Francisco,CA,"94109",,888-998-2546,E,,Public,24 hours daily,,,,,,"4",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.8007726","-122.4205045",2023/12/03,"309468",2023/12/03 00:00:37,,,,2020/12/04,,,,,J1772,US,public,,,,,,,,false
ELEC,Fairmont Heritage Place Ghirardelli Square - Tesla Destination,900 North Point St Suite D100,San Francisco,CA,"94109",,415-268-9900  877-798-3752,E,,Public,,,,,,,"2",,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,"37.805388","-122.423418",2022/10/06,"122393",2023/01/18 15:15:20,P,,,2014/11/18,,,,,J1772 TESLA,US,public,,,,Free,,,,false
ELEC,521422-Ghiradelli Square,900 North Point St.,San Francisco,CA,"94109",,855-900-7584,E,,Public,24 hours daily,,,,,,"6",,,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,200-9,"37.805639","-122.4225",2023/12/03,"122882",2023/12/03 00:54:50,,,,2019/05/19,,,,,J1772,US,public,,,,,,,,false
ELEC,4A CHARGERS MAIN GARAGE 4A,900 North Point St,San Francisco,CA,"94109",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.806046","-122.422422",2023/12/03,"160216",2023/12/03 00:11:55,,,,2020/06/12,,,,,J1772,US,public,,,,,,,,false
ELEC,Palace Hotel,2 New Montgomery St,San Francisco,CA,"94105",,415-512-1111,E,,Public,24 hours daily,,,,,,"2",,,Non-Networked,,GPS,"37.78881","-122.401",2023/05/03,"21358",2023/05/03 20:36:28,P,,,2002/01/31,,,,,J1772,US,public,,,HOTEL,$7 per session,,false,LD,false
ELEC,Pacific Place Garage,22 4Th St,San Francisco,CA,"94103",,888-264-2208,E,,Public,"Mon 6:00am - 8:00pm; Tue 6:00am - 8:00pm; Wed 6:00am - 8:00pm; Thu 6:00am - 8:00pm; Fri 6:00am - 8:00pm; Sat 6:00am - 8:00pm; Sun 6:00am - 8:00pm",,,,,,"1",,,Volta,https://voltacharging.com/,GPS,"37.784911","-122.405334",2023/12/03,"63877",2023/12/03 01:01:23,,,,2018/08/15,,,,,J1772,US,public,,,,,,false,,false
ELEC,JPMorgan Parking Garage,560 Mission St,San Francisco,CA,"94105",,415-512-5630,E,,Public,24 hours daily,,,,,,"2",,,Non-Networked,,200-9,"37.788865","-122.399359",2022/01/10,"63880",2022/02/10 19:42:29,P,,,2014/08/01,,,,,J1772,US,public,,,PARKING_GARAGE,$5 per 4 hour session,,false,LD,false
ELEC,Tishman Speyer,1 Bush Street,San Francisco,CA,"94104",,888-998-2546,E,,Public,24 hours daily,,,,,,"1",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.791185","-122.39968",2023/12/03,"95556",2023/12/03 00:02:20,,,,2015/01/14,,,,,J1772,US,public,,,,Free,,,,false
ELEC,Environmental Protection Agency,75 Hawthorne St,San Francisco,CA,"94105",,,E,,Private,"Fleet use only; Drivers must bring their own J1772 cordset for Level 1 charging",,,,,"2",,,,Non-Networked,,GPS,"37.785487","-122.398057",2021/02/22,"98670",2022/02/10 21:00:18,FG,"20",U.S. Environmental Protection Agency,2018/04/01,,,,,NEMA520,US,private,,EPA,FED_GOV,,,,,false
ELEC,101 Second Street Garage - Tesla Destination,101 Second St.,San Francisco,CA,"94111",,415-546-0572  877-798-3752,E,,Public,,,,,,,"2",,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,"37.788097","-122.39918",2022/10/06,"113330",2023/01/18 15:15:20,P,,,2016/06/10,,,,,TESLA,US,public,,,HOTEL,Free,,,,false
ELEC,101 California Street Garage - Tesla Destination,101 California St,San Francisco,CA,"94111",,415-398-8655  877-798-3752,E,,Public,,,,,,,"2",,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,"37.792826","-122.397675",2022/10/06,"113331",2023/01/18 15:15:20,P,,,2016/06/08,,,,,TESLA,US,public,,,HOTEL,Free,,,,false
ELEC,345 California Center Parking Garage - Tesla Destination,115 Battery St,San Francisco,CA,"94111",,415-434-7743  877-798-3752,E,,Public,,,,,,,"1",,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,"37.792496","-122.39998",2022/10/06,"113332",2023/01/18 15:15:20,P,,,2015/01/27,,,,,TESLA,US,public,,,PARKING_GARAGE,Free,,,,false
ELEC,Loews Regency San Francisco - Tesla Destination,222 Sansome St,San Francisco,CA,"94104",,415-276-9888  877-798-3752,E,,Public,,,,,,,"1",,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,"37.792442","-122.401039",2022/10/06,"113335",2023/01/18 15:15:20,P,,,2015/01/22,,,,,TESLA,US,public,,,HOTEL,Free,,,,false
ELEC,The Westin St. Francis San Francisco on Union Square - Tesla Destination,335 Powell St,San Francisco,CA,"94102",,415-397-7000  877-798-3752,E,,Public,,,,,,,"2",,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,"37.787828","-122.408731",2022/10/06,"113337",2023/01/18 15:15:20,P,,,2018/10/03,,,,,TESLA,US,public,,,HOTEL,Free,,,,false
ELEC,Park Central Hotel - Tesla Destination,50 3rd St,San Francisco,CA,"94103",,415-974-6400  877-798-3752,E,,Public,,,,,,,"1",,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,"37.78671","-122.402827",2022/10/06,"113338",2023/01/18 15:15:20,P,,,2014/04/04,,,,,TESLA,US,public,,,HOTEL,Free,,,,false
ELEC,The Ritz-Carlton Hotel San Francisco - Tesla Destination,600 Stockton St,San Francisco,CA,"94108",,415-296-7465  877-798-3752,E,,Public,,,,,,,"2",,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,"37.7918779","-122.4071784",2022/10/06,"113339",2023/01/18 15:15:20,P,,,2015/12/08,,,,,J1772 TESLA,US,public,,,HOTEL,Free,,,,false
ELEC,San Francisco Marriott Marquis - Tesla Destination,780 Mission St,San Francisco,CA,"94103",,415-896-1600  877-798-3752,E,,Public,,,,,,,"3",,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,"37.7849","-122.4043",2022/10/06,"113340",2023/01/18 15:15:20,P,,,2015/02/03,,,,,J1772 TESLA,US,public,,,HOTEL,Free,,,,false
ELEC,521406-222 2nd St,222 2nd St.,San Francisco,CA,"94105",,855-900-7584,E,,Public,24 hours daily,,,,,,"4",,,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,200-9,"37.786651","-122.397949",2023/12/03,"123042",2023/12/03 00:54:51,,,,2019/05/25,,,,,J1772,US,public,,,,,,,,false
ELEC,101 Second Street Garage,"101 Second Street, #225",San Francisco,CA,"94105",,800-663-5633,T,2023/11/28,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,"2",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.7878613","-122.3994485",2023/12/02,"148572",2023/12/02 23:58:51,,,,2015/08/13,,,,,J1772,US,public,,,,FREE,,,,false
ELEC,531401 : 201 California Garage,201 California Street,SF,CA,"94111",,800-663-5633,E,,Public,24 hours daily,,,,,,"4",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.7930345","-122.3990296",2023/12/03,"153138",2023/12/03 00:02:10,,,,2018/05/04,,,,,J1772,US,public,,,,FREE,,,,false
ELEC,201 California Garage,201 California Street,SF,CA,"94111",,800-663-5633,E,,Public,24 hours daily,,,,,,"2",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.7930345","-122.3990296",2023/12/03,"153139",2023/12/03 00:02:11,,,,2016/09/27,,,,,J1772,US,public,,,,FREE,,,,false
ELEC,CCSF-SFMTA SUTTER 1,345 Sutter St,San Francisco,CA,"94108",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.78932","-122.406038",2023/12/03,"159044",2023/12/03 00:22:12,,,,2020/06/12,,,,,J1772,US,public,,,,,,,,false
ELEC,STATION 1 CHARGER 1,50 Front St,San Francisco,CA,"94111",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.792189","-122.398394",2023/12/03,"159760",2023/12/03 00:15:07,,,,2020/06/12,,,,,J1772,US,public,,,,,,,,false
ELEC,CCSF SFMTA ELLIS 1,123 O'Farrell,San Francisco,CA,"94102",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.785976","-122.407309",2023/12/03,"160085",2023/12/03 00:12:49,,,,2020/06/12,,,,,J1772,US,public,,,,,,,,false
ELEC,CCSF-SFMTA ST MARYS 4,633 California St,San Francisco,CA,"94108",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.792015","-122.40499",2023/12/03,"160604",2023/12/03 00:09:30,,,,2020/06/12,,,,,J1772,US,public,,,,,,,,false
ELEC,G1 EV CHARGERS 455 MARKET,455 Market St,San Francisco,CA,"94105",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.79081","-122.398522",2023/12/03,"160640",2023/12/03 00:09:23,,,,2020/06/12,,,,,J1772,US,public,,,,,,,,false
ELEC,425 MARKET ST. STATION 2,425 Market St,San Francisco,CA,"94105",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.79119","-122.39837",2023/12/03,"160707",2023/12/03 00:09:04,,,,2020/06/12,,,,,J1772,US,public,,,,,,,,false
ELEC,"Pine Street, CA Inc.",500 Pine Street,San Francisco,CA,"94108",,800-663-5633,E,,Public,24 hours daily,,,,,,"1",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.7919436","-122.4045169",2023/12/03,"164786",2023/12/03 00:03:07,,,,2020/08/01,,,,,J1772,US,public,,,,FREE,,,,false
ELEC,55 Second Street Garage - Tesla Destination,55 Second St,San Francisco,CA,"94105",,415-777-5520  877-798-3752,E,,Public,,,,,,,"4",,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,"37.788655","-122.400563",2022/10/06,"168555",2023/01/18 15:15:20,P,,,2016/03/15,,,,,TESLA,US,public,,,,Free,,,,false
ELEC,CCSF-SFMTA SUTTER 5,444 Stockton St,San Francisco,CA,"94108",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.790001","-122.406539",2023/12/03,"171643",2023/12/03 00:26:15,,,,2021/01/27,,,,,J1772,US,public,,,,,,,,false
ELEC,CCSF-SFMTA UNION SQUARE 2,333 Post St,San Francisco,CA,"94108",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.787932","-122.407568",2023/12/03,"176292",2023/12/03 00:23:33,,,,2021/01/27,,,,,J1772,US,public,,,,,,,,false
ELEC,EPA San Francisco,75 Hawthorne St,San Francisco,CA,"94105",,,E,,Private - Government only,Drivers must bring their own J1772 cordset for Level 1 charging,,,,,"2",,,,Non-Networked,,GPS,"37.785487","-122.398057",2021/02/22,"184692",2022/02/10 21:00:18,FG,"20",U.S. Environmental Protection Agency,2021/01/15,,,,,NEMA515,US,private,GOVERNMENT,EPA,FED_GOV,,,,,false
ELEC,"Columbia REIT - 650 California, LLC",650 California Street,San Francisco,CA,"94108",,888-998-2546,E,,Public,24 hours daily,,,,,,"2",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.792629","-122.405029",2023/12/03,"194305",2023/12/03 00:03:59,,,,2020/12/08,,,,,J1772,US,public,,,,Free,,,,false
ELEC,500 Howard ST,500 Howard ST,San Francisco,CA,"94105",,800-663-5633,E,,Public,24 hours daily,,,,,,"4",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.7884892","-122.3967349",2023/12/03,"195067",2023/12/03 00:04:43,,,,2016/06/16,,,,,J1772,US,public,,,,FREE,,,,false
ELEC,350 BUSH STREET OWNER LLC,350 Bush Street,SF,CA,"94104",,800-663-5633,E,,Public,24 hours daily,,,,,,"7",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.7914175","-122.4034082",2023/12/03,"195360",2023/12/03 00:02:33,,,,2017/08/23,,,,,J1772,US,public,,,,"$2.00/Hr Parking Fee , $0.25/kWh Energy Fee",,,,false
ELEC,425 MARKET ST. STATION 1,425 Market St,San Francisco,CA,"94105",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.791332","-122.398215",2023/12/03,"206389",2023/12/03 00:40:01,,,,2022/02/15,,,,,J1772,US,public,,,,,,,,false
ELEC,St Regis Hotel,125 3rd St,San Francisco,CA,"94103",,,E,,Private,24 hours daily,ACCOUNT_BALANCE,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,200-8,"37.785866","-122.401217",2023/06/12,"207386",2023/06/12 16:56:16,P,,,2020/08/13,,,,,J1772,US,private,,,HOTEL,,,,LD,false
ELEC,Four Seasons Hotel,765 Market St,San Francisco,CA,"94103",,,E,,Private,"24 hours daily; valet only",,,,,,"8",,,Non-Networked,,200-9,"37.786313","-122.404781",2023/06/12,"207387",2023/06/12 16:56:16,P,,,2020/04/21,,,,,J1772,US,private,,,HOTEL,$35 flat fee plus the parking rate,,,LD,false
ELEC,100 PINE PARKING LEVEL 1,139 Front St,San Francisco,CA,"94111",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.792644","-122.399081",2023/12/03,"220490",2023/12/03 00:16:35,,,,2022/06/03,,,,,J1772,US,public,,,,,,,,false
ELEC,Moma-City Park,147 Minna St,San Francisco,CA,"94105",,888-998-2546,E,,Public,24 hours daily,,,,,,"2",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.786471","-122.400421",2023/12/03,"223487",2023/12/03 00:00:50,,,,2022/07/12,,,,,J1772,US,public,,,,Free,,,,false
ELEC,100 PINE GARAGE B3,139 Front St,San Francisco,CA,"94111",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.792644","-122.399038",2023/12/03,"224395",2023/12/03 00:16:35,,,,2022/07/26,,,,,J1772,US,public,,,,,,,,false
ELEC,MILLS GARAGE MILLS GARAGE,220 Montgomery St,San Francisco,CA,"94104",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.791303","-122.402356",2023/12/03,"227288",2023/12/03 00:42:41,,,,2022/09/08,,,,,J1772,US,public,,,,,,,,false
ELEC,SALESFORCE 350 MISSION,350 Mission St,San Francisco,CA,"94105",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.790885","-122.396686",2023/12/03,"233112",2023/12/03 00:10:27,,,,2022/10/08,,,,,J1772,US,public,,,,,,,,false
ELEC,560 Mission Street,560 Mission Street,San Francisco,CA,"94105",,800-663-5633,T,2023/09/11,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,"4",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.7888023","-122.3994457",2023/12/03,"260683",2023/12/03 00:04:04,,,,2015/10/13,,,,,J1772,US,public,,,,,,,,false
ELEC,101 CAL PARKING LL1-3,101 California St,San Francisco,CA,"94111",,888-758-4389,E,,Public,24 hours daily,,,,,,"1",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.793172","-122.398296",2023/12/03,"260911",2023/12/03 00:46:39,,,,2023/05/17,,,,,J1772,US,public,,,,,,,,false
ELEC,345 CAL EVCS 345 CAL EVCS,345 California St,San Francisco,CA,"94104",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.793016","-122.400546",2023/12/03,"306928",2023/12/03 00:06:04,,,,2023/08/12,,,,,J1772,US,public,,,,,,,,false
ELEC,55 Hawthorne St. - EV ONLY,55 Hawthorne St.,San Francisco,CA,"94105",,855-223-5351,E,,Public,24 hours daily,A D M V,,,,,"26",,,FLASH,https://www.flashparking.com/products/diversify-parking-revenue/ev-charging-as-a-revenue-stream/,GPS,"37.7853693070739","-122.39855825901",2023/12/03,"311515",2023/12/03 01:03:39,,,,2023/09/23,,,,,J1772,US,public,,,PUBLIC,,,,,false
ELEC,CCSF-SFMTA SUTTER 3,444 Stockton St,San Francisco,CA,"94108",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.790056","-122.406469",2023/12/03,"315688",2023/12/03 00:50:11,,,,2023/10/24,,,,,J1772,US,public,,,,,,,,false
ELEC,CCSF-SFMTA SUTTER 4,426 Stockton St,San Francisco,CA,"94108",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.789886","-122.406898",2023/12/03,"315689",2023/12/03 00:50:11,,,,2023/10/24,,,,,J1772,US,public,,,,,,,,false
ELEC,CCSF-SFMTA SUTTER 2,444 Stockton St,San Francisco,CA,"94108",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.790018","-122.406504",2023/12/03,"315690",2023/12/03 00:50:12,,,,2023/10/24,,,,,J1772,US,public,,,,,,,,false
ELEC,CCSF-SFMTA UNION SQUARE 4,333 Post St,San Francisco,CA,"94108",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.787949","-122.40751",2023/12/03,"315691",2023/12/03 00:50:12,,,,2023/10/24,,,,,J1772,US,public,,,,,,,,false
ELEC,CCSF-SFMTA UNION SQUARE 1,350-360 Powell St,San Francisco,CA,"94102",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.787927","-122.407477",2023/12/03,"315692",2023/12/03 00:50:12,,,,2023/10/24,,,,,J1772,US,public,,,,,,,,false
ELEC,CCSF-SFMTA UNION SQUARE 3,333 Post St,San Francisco,CA,"94108",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.787929","-122.40753",2023/12/03,"315693",2023/12/03 00:50:12,,,,2023/10/24,,,,,J1772,US,public,,,,,,,,false
ELEC,CCSF-SFMTA MOSCONE CTR 3,247 3rd St,San Francisco,CA,"94105",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.784686","-122.399373",2023/12/03,"315773",2023/12/03 00:50:11,,,,2023/10/25,,,,,J1772,US,public,,,,,,,,false
ELEC,CCSF-SFMTA ST MARYS 1,433 Kearny St,San Francisco,CA,"94108",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.792048","-122.404583",2023/12/03,"315781",2023/12/03 00:50:13,,,,2023/10/25,,,,,J1772,US,public,,,,,,,,false
ELEC,CCSF-SFMTA ST MARYS 2,433 Kearny St,San Francisco,CA,"94108",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.792098","-122.404698",2023/12/03,"315782",2023/12/03 00:50:13,,,,2023/10/25,,,,,J1772,US,public,,,,,,,,false
ELEC,CCSF-SFMTA ST MARYS 3,433 Kearny St,San Francisco,CA,"94108",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.791703","-122.404562",2023/12/03,"315783",2023/12/03 00:50:13,,,,2023/10/25,,,,,J1772,US,public,,,,,,,,false
ELEC,560 MISSION LEVEL2-2,560 Mission St,San Francisco,CA,"94105",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.78883","-122.399549",2023/12/03,"320017",2023/12/03 00:50:58,,,,2023/11/17,,,,,J1772,US,public,,,,,,,,false
ELEC,560 MISSION LEVEL2-1,560 Mission St,San Francisco,CA,"94105",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.788864","-122.399549",2023/12/03,"320018",2023/12/03 00:50:58,,,,2023/11/17,,,,,J1772,US,public,,,,,,,,false
ELEC,Foundry III,"505 Howard Street
Suite 175",San Francisco,CA,"94105",,800-663-5633,T,2023/09/11,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,"4",,,Blink Network,http://www.blinkcharging.com/,GPS,"37.7879608","-122.3961165",2023/12/03,"148570",2023/12/03 00:05:07,,,,2014/04/07,,,,,J1772,US,public,,,,FREE,,,,false
ELEC,CCSF-SFMTA MOSCONE CTR 5,255 3rd St,San Francisco,CA,"94103",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.784401","-122.399612",2023/12/03,"158878",2023/12/03 00:23:37,,,,2020/06/12,,,,,J1772,US,public,,,,,,,,false
ELEC,PELL 600 HAR 1,600 Harrison St,San Francisco,CA,"94107",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.784104","-122.395858",2023/12/03,"160630",2023/12/03 00:09:24,,,,2020/06/12,,,,,J1772,US,public,,,,,,,,false
ELEC,PELL 600 HAR 2,600 Harrison St,San Francisco,CA,"94107",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.784126","-122.395826",2023/12/03,"179211",2023/12/03 00:09:11,,,,2021/01/27,,,,,J1772,US,public,,,,,,,,false
ELEC,Millennium Towers,301 Mission St,San Francisco,CA,"94105",,,E,,Private,24 hours daily,ACCOUNT_BALANCE,,,,,"5",,,Non-Networked,,200-9,"37.790543","-122.395922",2022/08/10,"223723",2023/02/15 22:45:41,P,,,2022/02/04,,,,,J1772,US,private,,,OFFICE_BLDG,,,,LD,false
ELEC,303 SECOND ST. KILROY REALTY 1,303 2nd St,San Francisco,CA,"94107",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.784839","-122.39538",2023/12/03,"233401",2023/12/03 00:07:34,,,,2022/10/14,,,,,J1772,US,public,,,,,,,,false
ELEC,303 SECOND ST. KILROY REALTY 2,303 2nd St,San Francisco,CA,"94107",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.784843","-122.395214",2023/12/03,"233402",2023/12/03 00:07:34,,,,2022/10/14,,,,,J1772,US,public,,,,,,,,false
ELEC,JLL/Ace Parking,405 Howard St,San Francisco,CA,"94105",,,E,,Private,Contact station for hours of availability,,,,,,"4",,,AMPUP,https://ampup.io/,GPS,"37.7885734","-122.3951353",2023/06/12,"262173",2023/06/12 16:56:16,P,,,2023/01/20,,,,,J1772,US,private,,,PARKING_GARAGE,,,,LD,false
ELEC,CCSF-SFMTA MISSION ST 4,833 Mission St,San Francisco,CA,"94103",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.783289","-122.405472",2023/12/03,"315677",2023/12/03 00:50:09,,,,2023/10/24,,,,,J1772,US,public,,,,,,,,false
ELEC,CCSF-SFMTA MISSION ST 5,833 Mission St,San Francisco,CA,"94103",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.783351","-122.405308",2023/12/03,"315678",2023/12/03 00:50:09,,,,2023/10/24,,,,,J1772,US,public,,,,,,,,false
ELEC,CCSF-SFMTA MISSION ST 3,833 Mission St,San Francisco,CA,"94103",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.783383","-122.405271",2023/12/03,"315679",2023/12/03 00:50:10,,,,2023/10/24,,,,,J1772,US,public,,,,,,,,false
ELEC,CCSF-SFMTA MISSION ST 7,833 Mission St,San Francisco,CA,"94103",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.783396","-122.40531",2023/12/03,"315680",2023/12/03 00:50:10,,,,2023/10/24,,,,,J1772,US,public,,,,,,,,false
ELEC,CCSF-SFMTA MISSION ST 2,833 Mission St,San Francisco,CA,"94103",,888-758-4389,E,,Public,24 hours daily,,,,,,"2",,,ChargePoint Network,http://www.chargepoint.com/,GPS,"37.783374","-122.405354",2023/12/03,"315681",2023/12/03 00:50:10,,,,2023/10/24,,,,,J1772,US,public,,,,,,,,false
